"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over"
-3.43348455344685,293.489562787072,0,5.34186052921864,5.65553476222366,-0.16908699861316,0,1,2,17,17,0,0,0,0,0
14.30719207347,252.760252294265,150,0.411571336270593,0.435817771723857,-0.0130225769296674,0,1,0,13,17,0,0,0,0,0
36.234888992701,119.114331106486,150,38.622262443657,40.0695701985227,-0.171699366358446,0,1,0,4,5,0,0,0,0,0
39.6594454474189,89.8478997076973,0,68.0398280346604,70.589425369538,-0.302470765960137,0,1,2,5,5,0,0,0,0,0
183.809772509185,118.998124814793,150,9.02974007168886,9.54305121618202,0.537996502450877,0,1,0,12,16,0,0,0,0,0
213.47562334504,166.020187100607,0,26.5572756773772,28.0670344913148,1.58229049005634,0,1,2,16,16,0,0,0,0,0
228.332309674561,84.8550037294717,150,8.28696929895831,10.0931287303802,-1.02060544342904,0,1,0,11,15,0,0,0,0,0
264.730636296234,4.04635999799271,0,33.1061511080091,40.3216648079243,-4.07726815359996,0,1,2,15,15,3,0,0,0,254.589700573524
267.219430786131,0,-11.0512692047529,40.0344137519289,149.350572432088,-28.1048592693844,0,1,1,7,15,3,0,0,0,124.230746236391
379.265145631021,300,43.3824706925302,146.473759246418,335.263956233895,-160.693719119824,0,1,3,6,13,4,0,300,0,-6.92360952528134
403.510626436708,283.790167176231,0,56.8128392123852,51.2284557611295,-10.9096153342072,0,1,2,13,13,0,4,300,0,51.2599162247495
947.764794189514,103.202447620509,150,23.7739659052171,24.7843045444489,-0.459579639909196,0,1,0,16,20,0,0,0,0,0
960.795134460567,69.5160896696137,0,6.97079444903771,7.26702333421576,-0.134752174350568,0,1,2,20,20,0,0,0,0,0
1148.13146491921,171.62246283351,150,10.5110629939803,9.05698788109853,0.179188436593178,0,1,0,6,7,0,0,0,0,0
1208.81700231414,178.990848547142,0,35.3007403477629,30.4173268884861,0.60181344136127,0,1,2,7,7,0,0,0,0,0
1291.59308854211,0,-21.6113324754215,152.021986439451,591.07834726383,188.899202325161,0,1,1,5,12,3,0,0,0,457.184657070097
1299.12401246042,4.82360073565416,0,86.3458987651267,88.3513427071267,11.4347121437559,0,1,2,12,12,3,0,0,0,1621.34521466884
1354.94780160004,65.7568547101734,150,36.2674922721452,37.1098208703086,4.8028717040851,0,1,0,9,12,0,0,0,0,0
1841.30625977565,142.37626241802,0,4.00247058589949,4.13838286388242,-0.0148925807506062,0,1,2,2,2,0,0,0,0,0
1844.32010015098,114.516994900813,150,0.258796668648137,0.0819905919062134,-0.000294325897801037,0,1,0,2,2,0,0,0,0,0
2149.93659397484,0,95.350783819304,35.3524152585221,344.171154737023,-61.7292128187743,0,1,1,4,10,0,0,0,0,0
2168.22628118141,24.3078398334906,0,14.4989435668832,15.0194915016972,0.73401070981653,0,1,2,10,10,0,0,0,0,0
2401.70510004529,132.043336016764,150,13.8713008715276,13.7166561270152,1.30522672033267,0,1,0,1,1,0,0,0,0,0
2451.6839220263,179.14938144432,0,30.8872650775929,30.5429866927337,2.90635357650901,0,1,2,1,1,0,0,0,0,0
2526.43330654507,138.047767886596,0,5.12286435493566,5.03377963083381,0.0371749652488822,0,1,2,8,8,0,0,0,0,0
2547.88266972807,145.821698614612,150,14.0101096058182,13.7664105284041,0.101674082960193,0,1,0,7,8,0,0,0,0,0
3154.46983203761,300,32.4923381905448,19.2529364629773,89.7490792551693,-28.7352258943231,0,1,3,3,9,0,0,0,0,0
3165.95194785778,289.970011211875,0,7.76044494052357,7.66512981176299,-0.824558257977917,0,1,2,9,9,0,0,0,0,0
3462.00919946069,123.039582584988,150,2.6845621118153,2.37829555155508,-0.0517614023005711,0,1,0,15,19,0,0,0,0,0
3516.74071041385,114.039734033696,0,19.8627887175589,17.596780976791,-0.382971495795326,0,1,2,19,19,0,0,0,0,0
3843.25596913448,264.69269033282,0,6.72135805225324,7.6519810161212,0.185948121407846,0,1,2,3,3,0,0,0,0,0
3849.98213828917,300,91.7303256292018,1.4114650881917,10.9038467017067,0.697545211192139,0,1,3,1,3,0,0,0,0,0
3934.77638583415,267.907101708832,0,42.7841535865175,37.5430879283271,-3.21822307398966,0,1,2,6,6,0,0,0,0,0
3999.85201615751,236.975690376381,150,20.5999179964478,18.0764095182527,-1.54953975637349,0,1,0,5,6,0,0,0,0,0
4307.12675130903,101.298282140323,150,146.895250362007,153.061251619943,8.11925005526753,0,1,0,19,23,0,0,0,0,0
4337.03408151391,144.645547570365,0,84.7381767757266,88.2951532013717,4.68369534209848,0,1,2,23,23,0,0,0,0,0
4470.3014564766,220.074868694966,150,49.2811478621895,38.7720509940498,0.152803602377219,0,1,0,8,11,0,0,0,0,0
4548.48591710183,221.211452702092,0,96.9537436158685,76.2785287206592,0.300615639317505,0,1,2,11,11,0,0,0,0,0
4696.84096396486,208.553026195879,150,96.3977237836093,96.6300285117775,-9.60269419333137,0,1,0,10,14,0,0,0,0,0
4746.44996442532,158.340355462527,0,52.0253775773429,52.1507532137162,-5.18252421912691,0,1,2,14,14,0,0,0,0,0
4909.29459753989,244.451202018248,150,32.9195916032682,30.8590625316318,0.116477332421334,0,1,0,14,18,0,0,0,0,0
4948.14424561047,246.640310282942,0,59.4948600159584,55.77090241664,0.210499632760902,0,1,2,18,18,0,0,0,0,0
