"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over"
69.8724316132386,145.313564016992,150,44.8952643065002,50.603957426294,0.546053201703923,0,1,0,21,23,0,0,0,0,0
74.9743199671276,199.134269285618,0,16.8245584959182,18.9638806835852,0.204635134721203,0,1,2,20,23,0,0,0,0,0
591.939520751385,183.280822821616,150,13.6467727157464,12.7022866553617,1.34351211990571,0,1,0,17,18,0,0,0,0,0
652.271309869461,226.02498030396,0,43.7834397888446,40.7532319012319,4.31049524003696,0,1,2,15,18,0,0,0,0,0
785.100105083606,73.5430269588979,150,43.7729090099512,34.1520899312902,2.56031725407204,0,1,0,7,7,0,0,0,0,0
868.182709941268,94.2763854896701,0,90.5524463800335,70.6499782526322,5.2965367170526,0,1,2,6,7,0,0,0,0,0
1237.45483955479,140.51412169922,0,52.8830500983556,46.9956140155409,-1.19375567472891,0,1,2,16,19,0,0,0,0,0
1291.76504431856,129.920929464051,150,93.0633008413001,82.7026450025257,-2.1007472531172,0,1,0,18,19,0,0,0,0,0
1552.22699724736,103.333656523753,0,3.04335123131195,3.90266570261389,-0.311188388832665,0,1,2,7,8,0,0,0,0,0
1580.03974822648,17.5158393277323,150,23.6627041933368,30.3441515852542,-2.41951645666521,0,1,0,8,8,0,0,0,0,0
1632.21194805859,162.266206295993,0,164.200951171021,131.851999498981,19.2069131908257,0,1,2,10,12,0,0,0,0,0
1687.59870506582,112.968994441871,0,22.6744658946205,21.926191332715,1.03906800588083,0,1,2,8,9,0,0,0,0,0
1719.28206806003,202.774004212042,150,84.952008008288,68.215925420898,9.93697963098613,0,1,0,12,12,0,0,0,0,0
1727.2615263922,140.843304169571,150,56.5764231320763,54.7093428083421,2.59264728479404,0,1,0,9,9,0,0,0,0,0
1860.95085741482,83.4871167927956,150,9.36213616635986,11.220655692087,-0.429288280174755,0,1,0,26,28,0,0,0,0,0
1867.32961491253,206.150882357732,0,43.7782746987161,51.3256974078364,2.42798772166927,0,1,2,22,25,0,0,0,0,0
1876.09905151691,14.5754896951461,0,27.9991569177602,33.5574077997905,-1.28384911397041,0,1,2,24,28,3,0,0,0,6.57521584189895
1879.60549293392,0,-35.3524985671102,34.8064423495676,192.174973482077,-16.0296213630325,0,1,1,6,28,3,0,0,0,3.0691990713209
1886.65505450211,271.904216131211,150,79.4983338908273,93.2039263987859,4.40905639541103,0,1,0,23,25,0,0,0,0,0
1967.74050790349,116.422325439609,0,31.0158161308704,31.075611440798,0.695764466245205,0,1,2,1,2,0,0,0,0,0
1989.98930500495,139.648133769707,150,63.0255080383251,63.1470556975486,1.41382924349421,0,1,0,2,2,0,0,0,0,0
2089.55775326042,150.47481658899,150,109.364192680225,88.312976003559,-4.75074034200983,0,1,0,16,17,0,0,0,0,0
2165.09516146276,134.217540522764,0,51.2821505547822,41.4110041326298,-2.2276691571104,0,1,2,14,17,0,0,0,0,0
2199.33124355252,102.732309500265,150,22.7959379122685,24.5419585782742,-0.816150101089564,0,1,0,25,27,0,0,0,0,0
2217.30846096404,57.1786636616461,0,4.59266358875398,4.94441599173827,-0.164430935617801,0,1,2,23,27,0,0,0,0,0
2498.87704940967,159.118544728787,0,43.8250588702605,38.5139581726571,9.62645338447171,0,1,2,18,21,0,0,0,0,0
