"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","segments"
505.638087948317,13.8891786333489,0,19.0141905947597,19.1223143319537,0.0259529557571616,0,1,2,10,10,0,0,0,0,0,1
508.284398766792,25.5167348416268,150,5.17678613918763,5.20622886375959,0.00706667677306627,0,1,0,8,10,0,0,0,0,0,1
537.872614805633,177.981332042292,150,53.3356931218708,42.1280672446347,4.72750740168401,0,1,0,24,29,0,0,0,0,0,1
622.817150219483,209.026082401903,0,96.8226391888752,76.4769634882012,8.5820476947833,0,1,2,28,29,0,0,0,0,0,1
648.770560051937,85.5048676433492,150,67.2152189559242,63.4274966649311,4.26901889988518,0,1,0,5,6,0,0,0,0,0,1
698.171542138849,117.633108919676,0,119.24903471297,112.529015562504,7.57380641655687,0,1,2,6,6,0,0,0,0,0,1
1043.89717832916,278.574578486003,150,10.1502782908346,10.5124242969476,-0.0438160499648361,0,1,0,2,3,0,0,0,0,0,2
1047.30466892172,250.00162337314,0,31.8506095177545,32.987018754508,-0.137480093899373,0,1,2,3,3,0,0,0,0,0,2
1364.71941534295,300,30.4145313777735,17.9481705966019,68.4208552619359,25.832485193288,0,1,3,4,18,0,0,0,0,0,3
1414.33662817334,54.0748509083224,0,39.6754724501917,38.3888525033856,9.54157110959837,0,1,2,15,15,0,0,0,0,0,3
1415.0353365175,260.02787623506,150,0.663871661215138,0.629921059259826,-0.0814125241671854,0,1,0,15,18,0,0,0,0,0,3
1502.67354381056,136.656598420704,150,15.5312773044032,15.0276311894435,3.73512577267094,0,1,0,12,15,0,0,0,0,0,3
1697.96642210954,103.596314438219,0,73.3108336370912,79.0546858192115,-2.15547422193474,0,1,2,21,22,0,0,0,0,0,4
1712.91059136165,58.7886814939614,150,35.1255548251965,37.8776937131366,-1.03275490112719,0,1,0,18,22,0,0,0,0,0,4
1911.79510000106,177.472689623798,0,70.231812957734,67.5745508352663,8.57438456627176,0,1,2,20,21,0,0,0,0,0,5
1973.0186380895,229.940041070666,150,27.3669157895247,26.3314547488973,3.34114914262135,0,1,0,17,21,0,0,0,0,0,5
2255.20716242314,55.2415918383382,150,2.12828463742093,2.10569015985549,0.129467201073588,0,1,0,10,13,0,0,0,0,0,6
2295.22767993472,91.9205606180475,0,12.3797385948387,12.2482456059027,0.753077971313321,0,1,2,13,13,0,0,0,0,0,6
2381.88139311942,98.0946818997485,0,66.433747878056,66.0234895575677,5.55335665303825,0,1,2,27,28,0,0,0,0,0,6
2428.17433313697,142.709585109763,150,25.6260115214192,25.4677892867267,2.14214908709152,0,1,0,23,28,0,0,0,0,0,6
