"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","segments"
217.41397520955,0,21.5818853539461,82.4460582041325,280.876218152381,-62.8424462521018,0,1,1,1,2,3,0,0,0,128.061126650901,1
223.406464510187,9.52330321883301,0,64.2420642664795,76.958477205835,9.40490033433311,0,1,2,2,2,3,0,0,0,771.586587456584,1
376.758528636273,37.5800798113255,150,0.982095093164403,0.945845813351805,0.0357831631513569,0,1,0,17,21,0,0,0,0,0,2
381.677144214315,300,79.4594582770892,25.7129054459602,137.048389381022,16.9180793889855,0,1,3,2,6,0,0,0,0,0,2
392.105483830853,269.213016213879,150,15.9793036290406,18.8409032003657,-1.05283882563904,0,1,0,5,6,0,0,0,0,0,2
414.434939877773,60.7292730114806,0,6.73842858523424,6.48969380932734,0.245521178127288,0,1,2,18,21,0,0,0,0,0,2
1094.3228767123,162.454562219569,0,8.79284196807687,7.59109755132488,-0.248549938019622,0,1,2,4,4,0,0,0,0,0,3
1155.47579939284,150.371193108625,150,0.123127003547964,0.0704234895556234,-0.002305870722178,0,1,0,3,4,0,0,0,0,0,3
1769.12707748022,217.634296421684,0,2.67013709426846,2.47859253036923,0.0903143099247329,0,1,2,3,3,0,0,0,0,0,4
1814.92460606313,235.822847454806,150,13.6376007887959,12.6592825188548,0.461301856043592,0,1,0,2,3,0,0,0,0,0,4
1816.42328011384,103.277662461123,0,10.810013351511,9.20056928839903,-1.56912305024331,0,1,2,10,12,0,0,0,0,0,4
1900.20807823203,52.0861925234523,150,1.09452637860092,0.931574787267116,-0.158877702950104,0,1,0,10,12,0,0,0,0,0,4
2346.27912115653,260.312301326073,150,35.5458186936735,29.2612710566139,2.05929663951057,0,1,0,15,17,0,0,0,0,0,5
2419.94942722888,282.301787915229,0,70.324271849852,57.8908280599958,4.07418317393695,0,1,2,15,17,0,4,300,0,62.5516120588651,5
2470.15272083826,132.553099349025,150,27.1515779352841,27.517627927602,-0.105234310395445,0,1,0,1,1,0,0,0,0,0,5
2474.98237664078,114.464636534898,0,13.6520006591075,13.8360589414792,-0.0529144506368109,0,1,2,1,1,0,0,0,0,0,5
2477.84408094489,220.066339950114,0,65.0473049575026,63.0493121314915,4.42814070279841,0,1,2,17,19,0,0,0,0,0,5
2523.6518093462,256.690958667091,150,29.7295753241334,28.8164061834463,2.02387035201001,0,1,0,16,19,0,0,0,0,0,5
2685.79354084294,109.076115186368,150,16.9392377059278,21.8296239480298,-0.0831928080426858,0,1,0,4,5,0,0,0,0,0,6
2687.16660476713,28.3371565607111,0,1.0210746087727,1.31588184389863,-0.00501360663586985,0,1,2,5,5,0,0,0,0,0,6
3237.57190310606,134.222352114381,0,49.1478430048127,58.1246996173633,-4.14537108954466,0,1,2,13,15,0,0,0,0,0,7
3265.31259377981,63.2991829090594,150,17.6022381455333,20.8173037449874,-1.48467683900183,0,1,0,13,15,0,0,0,0,0,7
3402.41787082471,85.6899829850835,0,11.4595782821722,11.5906595480292,0.109605471358373,0,1,2,12,14,0,0,0,0,0,8
3413.49990237407,105.229348878418,150,3.7133528390661,3.75582191931585,0.0355167851413813,0,1,0,12,14,0,0,0,0,0,8
3518.76320536639,76.4580781464836,0,17.4926079538639,21.1665222619394,-1.94713705697455,0,1,2,6,7,0,0,0,0,0,9
3551.58063640307,0,145.764175708552,2.82124003275432,11.2316605066431,1.98674646555559,0,1,1,3,7,0,1,0,150,8.38278695088223,9
3552.48845951529,-1.72365561673717,150,2.28784899543082,2.76835323921469,-0.254663263210338,0,1,0,6,7,1,0,0,150,12.5779191006649,9
3624.74280972697,231.272832579246,150,37.9134855298144,38.9129375756729,-0.789039514268014,0,1,0,11,13,0,0,0,0,0,9
3640.90349019045,201.908554651124,0,72.5367475673331,74.448930701517,-1.50961495625132,0,1,2,11,13,0,0,0,0,0,9
3888.85856175795,32.2081950928063,150,8.60181569509477,11.1499767047357,0.483380594601717,0,1,0,18,22,0,0,0,0,0,10
3904.1705839223,115.734146252467,0,1.20022851757574,1.55577108830786,0.0674475929767777,0,1,2,19,22,0,0,0,0,0,10
3937.92541869909,297.824097934121,150,24.7594839918511,29.6467328505466,1.60092084745277,0,1,0,9,10,0,2,300,150,332.712675708042,10
3939.06254786928,300,141.138049200632,27.9723595192619,143.774160503705,-16.542264340468,0,1,3,4,10,0,2,300,150,119.513484945753,10
4125.58549209656,19.0330315622113,0,58.2470271092014,70.4264623586407,-7.77189484104989,0,1,2,16,18,3,0,0,0,39.3653799046505,11
4135.91521804402,0,40.3149670880226,81.7244298287929,293.766483398813,59.9654247543016,0,1,1,7,18,3,0,0,0,28.4841053723645,11
4687.87538955997,308.623958490794,150,30.0224234966879,22.9476995495014,-1.03699219387978,0,1,0,20,24,0,2,300,150,89.8172647260485,12
4702.31817648644,300,175.104065483742,934.357093553096,2926.41285353941,1638.18485454714,0,1,3,10,24,0,2,300,150,-11.4308788158146,12
4703.98319635347,41.9041124884083,0,2.7525223996574,2.43017050498226,0.350552921437547,0,1,2,8,9,0,0,0,0,0,12
4778.73569854569,89.8097355826122,150,15.3691125105516,13.5692097431159,1.95737240156322,0,1,0,8,9,0,0,0,0,0,12
