"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","segments"
608.609461592254,243.325288634965,150,5.84367760509161,6.40712176650329,-0.555014561120289,0,1,0,6,9,0,0,0,0,0,1
645.95327172735,182.4902111066,0,18.6923539357088,20.4946655061933,-1.77532747892289,0,1,2,8,9,0,0,0,0,0,1
720.2416906568,37.9895429053425,0,0.199373923304807,0.254247942586128,0.00644799018648649,0,1,2,14,17,0,0,0,0,0,1
729.454971908261,117.482312493203,150,11.5956269643164,14.7873218815495,0.374959440348269,0,1,0,12,17,0,0,0,0,0,1
1051.88898057855,0,173.701250105962,102.415590859444,851.028525938577,-83.1618504537123,0,1,1,4,10,0,1,0,150,317.26934025504,2
1054.35302650311,4.27393087947547,150,88.1936858490135,98.1070671961211,3.39698275277891,0,1,0,7,10,1,0,0,150,1195.54655102328,2
1070.85550077366,57.5500323481697,0,44.2589827910644,49.2341746228717,1.70464573603869,0,1,2,9,10,0,0,0,0,0,2
1097.14027153795,62.7643454433635,150,1.32327833303977,1.75125738595577,-0.0163751001734727,0,1,0,11,16,0,0,0,0,0,2
1099.5668620624,0,38.1204314120118,10.1074589227761,41.5558190584083,-0.683360766725375,0,1,1,7,16,0,0,0,0,0,2
1158.85941636814,35.9024655909075,0,16.6489324458698,19.5705331210699,-2.99475758236893,0,1,2,7,8,0,0,0,0,0,2
1181.76571717121,0,64.7645020461013,30.0451435483878,88.4614834509301,23.7833976059933,0,1,1,3,8,0,0,0,0,0,2
1319.21234420176,73.2546853185088,150,19.2138009930122,18.6826664855134,-0.189717570166008,0,1,0,8,11,0,0,0,0,0,3
1345.96629438404,64.6802828066974,0,35.277180918356,34.3019498352309,-0.348320740855392,0,1,2,10,11,0,0,0,0,0,3
1933.75039800435,34.0303190741118,150,1.94280786781673,1.78938806968706,0.419083764401407,0,1,0,9,14,0,0,0,0,0,4
2022.50358291593,108.012625876055,0,22.8159396753374,21.0142264840152,4.92164239135377,0,1,2,12,14,0,0,0,0,0,4
2039.43467153807,17.7483828416137,0,8.02999328636083,6.44677790824191,-0.114743342746613,0,1,2,4,4,0,0,0,0,0,4
2114.05595957012,12.3683685775212,150,0.460275770651855,0.369525416709515,-0.00657794850571326,0,1,0,2,4,0,0,0,0,0,4
2114.68880460793,102.995871225485,0,43.4553808766553,44.5250003609135,-1.13175743791221,0,1,2,1,1,0,0,0,0,0,4
2134.13539672677,72.2976442478995,150,81.7943173115545,83.8076431205729,-2.13024105153746,0,1,0,1,1,0,0,0,0,0,4
3198.36664206936,43.3229649737839,0,3.45111937990985,3.95420706809845,-0.285556844538974,0,1,2,15,18,0,0,0,0,0,5
3218.33542194019,0,101.628647368596,13.6578021883796,71.5015263857064,11.8480187359931,0,1,1,8,18,0,0,0,0,0,5
3509.32674848639,109.862265330072,150,50.2372532891845,40.5937636070975,-0.610795297497774,0,1,0,10,15,0,0,0,0,0,6
3582.64939690069,105.236646122129,0,27.9297196418993,22.5683169803251,-0.339579827474798,0,1,2,13,15,0,0,0,0,0,6
3773.81996723378,0,92.6472904919915,68.6168950094791,214.467167928299,-79.9552484517499,0,1,1,5,12,0,0,0,0,0,7
3814.49571480229,38.1951738107635,0,23.0330729049062,22.8566087546237,3.67188201185582,0,1,2,11,12,0,0,0,0,0,7
3833.20809465633,109.051961003078,0,67.6813557077301,78.6835755451953,1.96441288515446,0,1,2,5,6,0,0,0,0,0,7
3843.87808103646,170.658915295601,150,37.0211413610825,43.039236536479,1.07449388638561,0,1,0,4,6,0,0,0,0,0,7
3968.84202733003,300,115.361224683151,22.5903223262576,101.403235156903,7.69148680763734,0,1,3,2,5,0,0,0,0,0,8
3972.14714292438,282.997680928655,150,17.6651399468121,22.3426171485793,-0.890624999518098,0,1,0,3,5,0,0,0,0,0,8
4906.56747587068,0,-30.9394130058982,70.1620288090165,225.896046662798,98.5267914287833,0,1,1,1,2,3,0,0,0,36.9577864925442,9
4921.92352177398,-12.6920956478233,0,36.023909650304,32.4720056942328,-4.76257194202104,0,1,2,2,2,3,0,0,0,35.5248661957767,9
