"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over"
-9.05215542890344,300,71.2139271095821,88.7903886905156,248.255670941919,132.329745971663,0,1,3,6,23,0,0,0,0,0
35.2725647973486,282.546794155899,150,7.03868806659555,5.66708381093946,-0.756149682327531,0,1,0,21,23,0,0,0,0,0
97.1566136951901,235.653858223617,0,85.7348722087514,93.1316880603433,-1.09526740449783,0,1,2,5,6,0,0,0,0,0
103.625560514374,191.028717676257,150,42.6000884953813,46.2754240307827,-0.544208916485897,0,1,0,6,6,0,0,0,0,0
202.987769096572,240.282294708092,0,12.0472966704511,10.8903484394182,-0.129696284853094,0,1,2,17,19,0,0,0,0,0
252.243528550624,234.828176190787,150,2.07535976696331,1.8760644731468,-0.0223487793702704,0,1,0,18,19,0,0,0,0,0
485.062656669521,139.022994906931,0,18.385405954444,17.2512898806356,-2.55534167082333,0,1,2,8,9,0,0,0,0,0
553.781591244683,83.88140335872,150,2.86924080217556,2.69225281132266,-0.398786333519711,0,1,0,9,9,0,0,0,0,0
651.643136827438,225.843282210509,150,8.56931010062723,7.35705605030741,-0.307469022501319,0,1,0,23,25,0,0,0,0,0
714.700745225392,210.764381204251,0,0.94084205832121,0.807744058707043,-0.0337605853521866,0,1,2,22,25,0,0,0,0,0
963.613878767326,214.458116199324,0,31.8265848279834,38.4118428211323,-2.18455037807904,0,1,2,2,3,0,0,0,0,0
985.45262162763,142.040096585073,150,7.10398368746335,8.57386840159886,-0.487612069449269,0,1,0,3,3,0,0,0,0,0
1162.43769883981,86.111089101425,150,26.4067457470331,23.7029663108068,3.59551424393406,0,1,0,2,2,0,0,0,0,0
1236.76565380682,137.572526750775,0,3.08874344281472,2.77248113249177,0.420553162370124,0,1,2,1,2,0,0,0,0,0
1772.74957489474,34.1067684284463,0,35.2134930500401,42.763056883929,1.81638927694897,0,1,2,11,13,0,0,0,0,0
1789.12643352902,105.910618268569,150,15.5142229992627,18.8403973201714,0.800246611374127,0,1,0,12,13,0,0,0,0,0
1818.35224578579,270.840771214253,150,12.8806028798312,14.5116304137462,-1.94649353818307,0,1,0,24,26,0,0,0,0,0
1868.58074278461,195.337905595382,0,47.5380373950113,53.5576676406336,-7.18389360992692,0,1,2,23,26,0,0,0,0,0
1905.60453752758,10.716965712744,0,13.8479993991401,14.7737524013774,0.520185148966163,0,1,2,19,21,0,0,0,0,0
1925.25766030016,54.512327912623,150,3.16756725469733,3.37932204956365,0.118982208422004,0,1,0,20,21,0,0,0,0,0
2345.66997683253,116.458290722158,150,20.2849575419069,20.2639782059762,-0.156694412089569,0,1,0,13,14,0,0,0,0,0
2359.370813391,103.643406686699,0,4.47334971960121,4.46872790932312,-0.0345518452604883,0,1,2,12,14,0,0,0,0,0
2386.08143029231,163.242969752776,150,17.6412291534191,16.5643640757296,-0.747720477088035,0,1,0,22,24,0,0,0,0,0
2431.19421429958,140.136597352324,0,1.59666077164783,1.49921117592248,-0.0676766101548643,0,1,2,21,24,0,0,0,0,0
2615.73635535363,212.358005950985,0,34.3777748213957,31.6007872786321,1.03730458680006,0,1,2,15,17,0,0,0,0,0
2650.10638759406,0,2.61881398982346,39.611958798624,212.859015768494,-8.72459762549907,0,1,1,3,12,3,0,0,0,372.978304334409
2650.2062839333,-0.381148252646904,0,39.1172628648871,47.8850305651794,0.934958196551594,0,1,2,10,12,3,0,0,0,500.674497428646
2663.20171960264,228.130313121965,150,77.5272401192007,71.2647081056876,2.33927567312671,0,1,0,16,17,0,0,0,0,0
2684.96580538586,77.4630330761586,0,52.7386274628652,53.8634790554155,-1.37604847735792,0,1,2,14,16,0,0,0,0,0
2705.01683300339,47.6065441267499,150,93.5884145773813,95.5845214532836,-2.44188426427457,0,1,0,15,16,0,0,0,0,0
3160.05329406823,27.6344327984727,0,50.9644305719489,45.69427966798,-7.06367318992697,0,1,2,18,20,0,0,0,0,0
3204.75177785665,0,90.5493779895898,202.647578883105,618.8576515827,276.294624489099,0,1,1,5,20,0,1,0,150,34.2526870788464
3235.07367532451,-24.4500254786262,150,108.677683133192,97.4394976383188,-15.0627679009128,0,1,0,19,20,1,0,0,150,39.1315580798349
3463.25132217026,217.229578304458,0,29.6429477758024,23.3199728276994,-0.908725948144788,0,1,2,7,8,0,0,0,0,0
3542.45202395379,206.072825624266,150,6.08629817160346,4.78805107767216,-0.186579792999961,0,1,0,8,8,0,0,0,0,0
3571.41872122982,283.483455623242,0,34.6568225293477,35.4706255598311,-2.02016539701938,0,1,2,3,4,0,0,0,0,0
3605.02289063256,242.435722096946,150,13.5050701917066,13.8222076940975,-0.787228996660562,0,1,0,4,4,0,0,0,0,0
4116.11842764941,228.948460612631,150,0.60291075441896,0.728038163516781,0.0117787863092535,0,1,0,10,10,0,0,0,0,0
4122.53280396424,297.694795586001,0,8.52310938383147,10.2918798920035,0.16648078023142,0,1,2,9,10,0,4,300,0,74.9483672672417
4122.81252313149,300,-6.85817275593837,9.08852803631274,52.3419300373999,-1.85021771504583,0,1,3,2,10,4,0,300,0,34.1300443331517
4174.81601216321,165.361074259516,0,0.519258045878468,0.481226219196978,0.00486072419550594,0,1,2,24,27,0,0,0,0,0
4217.39988153642,170.715759459318,150,11.9684556758597,11.091783662093,0.112008977091325,0,1,0,25,27,0,0,0,0,0
4251.19971366627,254.025542848348,0,26.3745226396633,26.3256040056417,0.409764557732979,0,1,2,13,15,0,0,0,0,0
4270.63986208682,272.339789433725,150,8.04789691040995,8.03296905028582,0.125032895601944,0,1,0,14,15,0,0,0,0,0
4535.13708617665,242.337420472474,0,58.5999298303495,77.1334803332395,2.0241547584065,0,1,2,16,18,0,0,0,0,0
4541.61760664264,300,107.136590079396,93.4861732954316,383.216562681718,17.76761966003,0,1,3,4,18,0,2,300,150,67.4296296485163
4544.32557696786,327.460903834665,150,110.12953009599,144.960494419947,3.80409354573764,0,1,0,17,18,0,2,300,150,126.850588883048
