"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","segments"
111.610904131966,161.413281439997,0,24.4763999744083,24.7995658726803,-3.1496970710688,0,1,2,2,3,0,0,0,0,0,1
167.679466276393,102.394798551806,150,68.3106034765863,69.2124597481593,-8.79040307114634,0,1,0,3,3,0,0,0,0,0,1
215.364335516903,0,38.3442515982201,9.69889108980608,58.8751245009738,-4.58381503123744,0,1,1,5,14,0,0,0,0,0,1
218.880385896989,15.6771577861041,0,5.93711641766621,7.00188580449361,0.237026018431163,0,1,2,13,14,0,0,0,0,0,1
301.800135934588,146.762331037966,0,6.83087336878733,6.44706073402573,0.061759293628291,0,1,2,16,17,0,0,0,0,0,1
338.899736815997,152.585354485256,150,1.11077752896528,1.04835819273812,0.0100449077690879,0,1,0,13,17,0,0,0,0,0,1
489.40298220403,236.310945644686,0,37.7076754073678,30.503739785533,1.42091738424163,0,1,2,12,13,0,0,0,0,0,2
564.065745540127,250.505275195461,150,10.5078217785141,8.50033495549806,0.395959532870025,0,1,0,11,13,0,0,0,0,0,2
705.620415584253,237.526678886169,0,65.6997943268937,50.7836583577171,-1.05898004509605,0,1,2,27,29,0,0,0,0,0,2
727.435278857817,170.200217255433,150,123.15529696927,131.460686237987,-1.73693004726145,0,1,0,10,11,0,0,0,0,0,2
735.436864914062,130.334120684592,0,70.9700559641948,75.756306370815,-1.00099135555352,0,1,2,10,11,0,0,0,0,0,2
787.242562996846,231.760767549706,150,31.3678229581555,24.2462379211429,-0.505608449756141,0,1,0,22,29,0,0,0,0,0,2
1116.98344331861,231.766908059136,150,41.8940550256595,41.4175923959305,-0.231473473427823,0,1,0,5,5,0,0,0,0,0,3
1134.62228557799,224.609038503219,0,77.7407666280729,76.8566324698979,-0.429505006803033,0,1,2,4,5,0,0,0,0,0,3
1212.25897478274,54.1528888890534,0,2.74412857295876,2.70438516260722,-0.0971476925313399,0,1,2,26,28,0,0,0,0,0,3
1244.22111995181,28.0653797282997,150,14.0320620509005,13.8288884295772,-0.496767981642273,0,1,0,21,28,0,0,0,0,0,3
1657.986594274,159.576021272389,0,22.3312453998314,22.1668096054262,3.89292211207166,0,1,2,7,8,0,0,0,0,0,4
1659.89298701779,0,154.135329524679,10.4469294326696,88.3135112654405,-14.5529066785077,0,1,1,1,1,0,1,0,150,42.3170787425923,4
1660.681834529,-2.08243442666832,150,8.41258594543694,8.94479374100403,-0.461334374731097,0,1,0,1,1,1,0,0,150,64.7769856703472,4
1713.00227710368,300,194.905153080895,136.618730059577,1770.12771991351,-52.1032570492196,0,1,3,2,4,0,2,300,150,316.418110652579,4
1714.38874413714,292.447564214989,150,121.369863137968,131.538346166858,-1.12682734065181,0,1,0,4,4,0,2,300,150,965.672914585583,4
