"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","segments"
715.640829367953,207.363598957808,150,71.890089057141,70.6959378182989,-1.37880194486636,0,1,0,2,2,0,0,0,0,0,1
728.504378143495,300,-1.17765148844821,61.0102222144006,204.306085373809,44.5556226986206,0,1,3,8,22,4,0,300,0,754.082448177477,1
729.121382217848,302.956078001322,0,53.1624242003706,64.524704940507,7.86186821376265,0,1,2,20,22,0,4,300,0,853.308498567463,1
741.68338431819,190.261539200253,0,36.0641322757316,35.465081837528,-0.691674873640572,0,1,2,2,2,0,0,0,0,0,1
767.484575477525,297.578614695786,150,13.8049997922831,14.4973929196008,0.440503923441694,0,1,0,16,17,0,2,300,150,201.895489358887,1
769.614044728813,300,132.545362933971,19.0896575735476,253.724264771779,-29.8849119134483,0,1,3,6,17,0,2,300,150,30.8720516723151,1
1078.74377267678,271.565446608319,0,75.5671078939043,83.3881741536355,-1.26046809680566,0,1,2,14,14,0,0,0,0,0,2
1086.44291680034,222.583211956487,150,37.1594802099122,41.0054379091909,-0.619831847569584,0,1,0,13,14,0,0,0,0,0,2
1291.04349156521,269.742184870925,0,1.39686080200302,1.38568287547147,0.00784561972207576,0,1,2,22,24,0,0,0,0,0,3
1306.79586765424,277.85459456894,150,7.13496716927233,7.07782697597175,0.040046037333886,0,1,0,22,24,0,0,0,0,0,3
1363.11768042444,269.703229351177,150,59.1735002786286,46.2919922381093,-3.61161707606173,0,1,0,9,10,0,0,0,0,0,3
1377.65369180138,59.439005853186,0,15.0836434830883,14.6959878822063,-2.40312563068438,0,1,2,1,1,0,0,0,0,0,3
1443.18454085907,0,143.794973811719,57.6395405855035,176.101390119872,68.3503263071619,0,1,1,1,1,0,1,0,150,387.407058704376,3
1446.00216745952,248.050565656835,0,27.3372246910722,21.3861828846871,-1.66851490900449,0,1,2,10,10,0,0,0,0,0,3
1446.21703740265,-3.81681456532404,150,33.0229307798572,32.1742116763774,-5.26123185229142,0,1,0,1,1,1,0,0,150,248.525502752658,3
1569.86647637723,300,69.1425813623423,18.4530935366713,56.2531501399182,-26.7099346941721,0,1,3,4,9,0,0,0,0,0,3
1605.57743534865,279.954320079629,0,1.46490198113167,1.26108852885737,-0.181238528253088,0,1,2,9,9,0,0,0,0,0,3
1679.4193903758,130.791328575466,0,95.4640086569942,93.6805479997017,-0.060691394494508,0,1,2,21,23,0,0,0,0,0,3
1700.15260459306,130.086502853924,150,49.8455520381754,48.9143616291283,-0.0316903452991513,0,1,0,21,23,0,0,0,0,0,3
1753.78485534996,154.423951637533,0,40.9748014557025,46.7261941122767,0.0341263258405919,0,1,2,12,12,0,0,0,0,0,3
1754.11853434582,210.658202036192,150,19.7281433010813,22.4972518063103,0.0164299292094292,0,1,0,11,12,0,0,0,0,0,3
2232.60210290721,235.834474405427,0,0.957603076080334,1.09420851874252,0.0990684207285398,0,1,2,8,8,0,0,0,0,0,4
2266.9260526886,300,143.530770664253,17.7292327264954,81.4772194584539,16.1867189987112,0,1,3,3,8,0,2,300,150,102.842463218721,4
2268.60827581958,304.385110409319,150,15.9117538943757,18.1810111432796,1.64604317441004,0,1,0,8,8,0,2,300,150,200.322022551076,4
2644.82728011529,124.973539809063,150,31.8410956030995,31.5501982009207,0.272210913359581,0,1,0,19,20,0,0,0,0,0,5
2662.88317765717,135.797748777224,0,61.5384498781782,60.9762635261914,0.526087229802219,0,1,2,18,20,0,0,0,0,0,5
3210.82478994526,300,87.339836342951,23.8929872518769,78.556236365275,32.3839357496791,0,1,3,5,16,0,0,0,0,0,6
3239.84643677667,278.355768486513,150,6.31975291715751,5.86225875142331,-0.8641846646466,0,1,0,15,16,0,0,0,0,0,6
3404.24228498489,123.979379658257,150,17.1968016966269,13.6908763956364,1.07666520418666,0,1,0,10,11,0,0,0,0,0,7
3484.30234176747,146.602616268453,0,35.8300981625098,28.5253698239499,2.24328840946984,0,1,2,11,11,0,0,0,0,0,7
