"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","segments"
664.631718030121,0,134.39097324504,55.4391169171537,1567.07612987826,246.107433391244,0,1,1,5,19,0,1,0,150,50.3592874069805,1
667.030545232704,-2.99526192347592,150,17.6707629945085,17.4513321644834,0.306179410907577,0,1,0,19,19,1,0,0,150,137.162306846828,1
1228.52275403078,154.746380409501,0,26.4734836441922,24.839032246747,-4.02049996444167,0,1,2,6,6,0,0,0,0,0,2
1300.26221738172,96.1212897813239,150,62.7893260245574,58.9129554013353,-9.53584662371684,0,1,0,6,6,0,0,0,0,0,2
1574.20775366319,307.904310501639,0,22.681958841588,25.9372324131464,-0.249012731723606,0,1,2,16,18,0,4,300,0,78.1514080181205,3
1574.73715767579,300,17.9479875455237,20.8641740592154,165.278590039905,4.17635552757821,0,1,3,4,18,4,0,300,0,41.7318692499543,3
1577.73747081531,249.405130148866,150,20.3526687919481,19.6036979200295,3.08944340713742,0,1,0,12,12,0,0,0,0,0,3
1578.54562842735,250.866024629646,150,10.024191694607,11.4628430830841,-0.110046700604345,0,1,0,18,18,0,0,0,0,0,3
1636.61917543999,300,19.9571471405495,80.9472737082046,256.020062166533,-100.224792064203,0,1,3,2,12,4,0,300,0,33.1864399691155,3
1645.98944959767,309.883546130327,0,47.4695369532102,45.7226551040792,7.20566634081426,0,1,2,11,12,0,4,300,0,163.908952151069,3
1744.20360162841,0,77.725650579196,68.1270302484942,214.609976985708,101.68146640685,0,1,1,3,15,0,0,0,0,0,3
1781.02276050768,18.8179028450865,150,9.31893805609462,7.99621814871133,1.09453639829701,0,1,0,15,15,0,0,0,0,0,3
1837.37782869762,197.575379543008,0,14.6453172951389,11.8848905262914,1.18294705666753,0,1,2,1,1,0,0,0,0,0,3
1911.01307192835,69.3884465654337,0,18.8043615524261,15.7800493273767,-2.864885009221,0,1,2,2,2,0,0,0,0,0,3
1916.70898501976,226.919974347133,150,2.72113792858316,2.20824219390165,0.219793968172257,0,1,0,1,1,0,0,0,0,0,3
1998.33537646498,16.739460501125,150,54.4922466862811,45.7282227346786,-8.30201680914453,0,1,0,2,2,1,0,0,150,22.1536019203193,3
2030.60943415947,0,206.391885299677,202.337587066438,495.252180214844,256.751340105994,0,1,1,1,2,0,1,0,150,0.498316013386102,3
2278.76875256034,248.459905687183,150,2.11206978599298,2.55630826060285,-0.106326911807315,0,1,0,7,7,0,0,0,0,0,4
2294.91434106169,177.338259779439,0,16.2268727181024,19.6399594025243,-0.816951274591883,0,1,2,7,7,0,0,0,0,0,4
2540.02095419516,165.09012999456,0,32.0642255764735,37.9912455343356,-1.14725893124141,0,1,2,10,11,0,0,0,0,0,5
2552.33293636845,99.1832443655631,150,13.9538184617578,16.5331315711447,-0.499259371655388,0,1,0,11,11,0,0,0,0,0,5
2587.70027449857,218.328298816617,150,74.1080969989922,62.15403244193,3.81350155574913,0,1,0,20,20,0,0,0,0,0,5
2657.18086984492,238.605672232151,0,132.592744638697,111.204753767721,6.82306817613497,0,1,2,17,20,0,0,0,0,0,5
2683.97088394657,113.808082282565,0,0.795071816197983,0.797250537053253,-0.0256830258430248,0,1,2,5,5,0,0,0,0,0,5
2710.80171322562,85.8138387677448,150,8.76921990606492,8.79327400049786,-0.283294446838723,0,1,0,5,5,0,0,0,0,0,5
2725.98790896687,215.173368986912,150,1.3698694043328,1.34131309485388,-0.00133480619357206,0,1,0,9,9,0,0,0,0,0,5
2741.26938673673,129.594162967133,150,39.223871863967,38.9158804647172,-2.85506746800151,0,1,0,16,16,0,0,0,0,0,5
2747.92183412297,214.148537486824,0,15.2599937747728,14.9419748610532,-0.0148943940591881,0,1,2,8,9,0,0,0,0,0,5
2784.56811152634,88.5682081924516,0,17.6267173669504,17.4882798233628,-1.28306035201457,0,1,2,14,16,0,0,0,0,0,5
4181.40318966663,104.67191523885,150,58.9456926694015,59.099310052802,0.0392154656994634,0,1,0,3,3,0,0,0,0,0,6
4183.30262632116,112.568652955232,0,28.5173341709072,28.5916575888547,0.0189766459324616,0,1,2,3,3,0,0,0,0,0,6
4457.669555974,158.108100677605,150,108.331371970024,84.1411137972674,3.42769777090292,0,1,0,4,4,0,0,0,0,0,7
4503.01089885568,80.3859827661699,0,35.1301703646676,30.0837961316967,-2.45105165305586,0,1,2,13,14,0,0,0,0,0,7
4539.21857355998,169.44031588559,0,52.707856801402,40.93826942516,1.66773211775545,0,1,2,4,4,0,0,0,0,0,7
4571.41845809345,52.6299994698774,150,68.6890494342302,58.8219837847671,-4.79248479709543,0,1,0,14,14,0,0,0,0,0,7
4639.99212451731,200.081240703182,150,33.6175275713283,37.1945928200067,-1.95410779586786,0,1,0,10,10,0,0,0,0,0,7
4664.32248431517,144.829673851453,0,13.0057871265244,14.3896713316066,-0.755993602432391,0,1,2,9,10,0,0,0,0,0,7
4752.60881095925,46.5070043713936,150,19.2483849977248,17.193185094318,0.0988723702162695,0,1,0,17,17,0,0,0,0,0,7
4804.58695007022,49.0018466374546,0,48.3932121479621,43.226141959332,0.248587732963734,0,1,2,15,17,0,0,0,0,0,7
