"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over"
186.797600476407,0,198.076965575566,115.047645197869,603.528253797063,-100.398505809999,0,1,1,8,23,0,1,0,150,54.2343546034144
196.089169108082,17.8865264890931,150,85.4623964440331,97.8271226813729,7.07641732920354,0,1,0,17,23,1,0,0,150,545.817930395245
225.768514772816,83.2268062208127,0,47.3450114201711,54.194910762176,3.92023115014593,0,1,2,21,23,0,0,0,0,0
316.326928629674,269.562524364905,150,3.32021961287213,4.05012732540885,0.511689184924438,0,1,0,8,12,0,0,0,0,0
332.189739134047,300,95.7999839134781,7.15484282130626,23.1099276752548,-5.12399269203563,0,1,3,4,12,0,0,0,0,0
514.214244960867,34.7232298788503,0,9.00623412622249,8.7169076110548,-1.40834497128408,0,1,2,14,16,0,0,0,0,0
553.487660728155,0,86.0497467360446,30.0149433314678,92.6198893865937,36.2336431068142,0,1,1,6,16,0,0,0,0,0
723.801130985004,0,157.444776033283,8.61725856094481,90.4501213533309,-13.3500541209316,0,1,1,10,26,0,1,0,150,17.2643671653368
724.946448150328,1.12334830642209,150,6.26837205634862,6.59504983745151,0.272993743786008,0,1,0,19,26,1,0,0,150,103.92557592836
757.426217249823,115.831960576643,150,13.8186234035001,12.6745114060975,-0.0356857166249057,0,1,0,12,17,0,0,0,0,0
802.54855369205,114.425777613949,0,2.3984943104536,2.19993692118127,-0.00619427671519916,0,1,2,15,17,0,0,0,0,0
872.637154275672,0,-17.6969405817163,33.3652586645351,251.253139760497,45.6882563634296,0,1,1,5,13,3,0,0,0,67.8730449714461
876.08859499242,3.90093389036625,0,22.8397291722445,24.3302722694311,1.45573947877108,0,1,2,11,13,3,0,0,0,346.645003039728
906.323256776387,53.3460817444702,150,5.65191992751482,6.02076715381596,0.360227343065988,0,1,0,9,13,0,0,0,0,0
1523.76191329095,-3.86206811195129,0,22.4961502354405,21.6455811975208,5.0555172450093,0,1,2,8,9,3,0,0,0,151.314323868767
1527.19659453258,0,-5.66738213278745,35.7516253283107,76.4105528681236,-34.1466079272784,0,1,1,3,9,3,0,0,0,91.6179984837328
2370.28931407165,17.0624614170852,0,53.316309749193,55.1372477345834,-0.692852540968122,0,1,2,19,21,3,0,0,0,42.2230359315529
2377.87578577234,0,115.311458287267,88.4534255947112,2227.82884010273,142.429076595824,0,1,1,7,21,3,1,0,150,225.797955172481
2380.25025407053,-12.4755745505645,150,93.94983250995,97.1585487925138,-1.22091034518143,0,1,0,15,21,1,0,0,150,458.719530468596
2430.99796751907,57.0867051363972,150,31.0793700410693,30.371285889141,1.33335545280549,0,1,0,1,1,0,0,0,0,0
2467.4846883093,85.1494682812106,0,11.0230254680535,10.7718688298171,0.472896832961634,0,1,2,1,1,0,0,0,0,0
2522.74303045186,106.824140877451,150,50.042305225186,50.0661127159669,-0.00638762334247289,0,1,0,11,15,0,0,0,0,0
2523.59431429613,103.442097233699,0,23.8447769852771,23.8561119154101,-0.00304507198343007,0,1,2,13,15,0,0,0,0,0
2603.97110255743,164.746118403289,0,8.18230692981687,6.3538821454178,0.131433004267451,0,1,2,23,25,0,0,0,0,0
2684.75995485497,170.523837263953,150,27.1780856906875,21.1048376962332,0.43657011720528,0,1,0,18,25,0,0,0,0,0
2789.4005971132,195.085887601413,150,19.5058019639713,20.7254462916828,-3.06480476019836,0,1,0,3,5,0,0,0,0,0
2799.28603610658,0,-32.3478417685927,42.9033727116426,158.494057857625,29.4350526121398,0,1,1,1,3,3,0,0,0,8.28037825980385
2807.20734358889,-19.0172438715328,0,44.0518466769857,53.8959112969267,-5.42364129505337,0,1,2,3,3,3,0,0,0,5.89177669351095
2847.17506065645,124.683360942904,0,51.6069017203513,54.8336692266053,-8.10864652308651,0,1,2,4,5,0,0,0,0,0
2848.91864025141,242.711989570281,0,1.4966197813173,1.70510734169339,-0.0256833350008155,0,1,2,25,28,0,0,0,0,0
2855.77703437017,186.208831502402,150,11.379600043137,12.9647992593197,-0.195288107868393,0,1,0,20,28,0,0,0,0,0
2910.38622293599,161.421885064641,150,53.6522830959423,46.1491643523279,-0.275755895426177,0,1,0,16,22,0,0,0,0,0
2970.97652454058,159.198085254093,0,21.7671420395977,18.7230588249926,-0.111873420651027,0,1,2,20,22,0,0,0,0,0
3257.95983500227,71.3009320771814,150,13.7229915717427,11.5016344855988,-1.28633662293319,0,1,0,7,11,0,0,0,0,0
3267.95740626594,206.785538030208,150,6.1928221798098,7.31989646070533,0.316339943013264,0,1,0,5,8,0,0,0,0,0
3285.42153948577,273.574986104101,0,20.3198124662636,24.0179369184096,1.03794436292244,0,1,2,7,8,0,0,0,0,0
3334.11259543732,36.4422581090436,0,3.39288208096638,2.84367163401109,-0.31803301347504,0,1,2,10,11,0,0,0,0,0
3471.12504219908,140.209509315625,0,56.7200327037492,52.3629550482882,0.383720891095165,0,1,2,17,19,0,0,0,0,0
3514.59491402518,144.008557601702,150,33.1603046062224,30.6130075010399,0.224332949141673,0,1,0,13,19,0,0,0,0,0
3583.2642695091,253.585905175066,150,6.55301092425048,6.3052839147266,-0.424503759991032,0,1,0,6,10,0,0,0,0,0
3629.40618974716,218.983537718636,0,17.6080810115271,16.9424239635729,-1.14063636767512,0,1,2,9,10,0,0,0,0,0
3701.24152240008,30.3374167823584,150,1.98460526789709,2.17378223793929,0.116104769191713,0,1,0,21,29,0,0,0,0,0
3726.61883957226,83.7437921915318,0,10.184421480164,11.1551899104843,0.595808227925737,0,1,2,26,29,0,0,0,0,0
3878.82024760524,69.2466660782995,150,122.444955658781,102.807859623808,10.5335736296918,0,1,0,10,14,0,0,0,0,0
3953.42083806232,101.693205221455,0,57.589835020969,48.3537924578098,4.95428625493626,0,1,2,12,14,0,0,0,0,0
3996.60816593112,148.575320726109,150,41.5875214496333,47.6123530368792,-2.31709790293412,0,1,0,14,20,0,0,0,0,0
4017.46890020919,87.2390987368163,0,71.9092215205486,82.3267830524159,-4.00649691929899,0,1,2,18,20,0,0,0,0,0
4162.29238250084,244.294607945623,0,1.87407546440039,1.63089377133258,0.389503860911995,0,1,2,22,24,0,0,0,0,0
4239.07671471849,300,122.579355725609,26.7177933132883,53.551795350683,27.7329028173682,0,1,3,9,24,0,0,0,0,0
4381.10327626579,267.533710445081,150,56.765245287119,67.6727329860145,9.4038733643587,0,1,0,2,4,0,0,0,0,0
4400.79262852406,300,88.473552145307,87.9993801597597,275.142341112898,-67.8741336939421,0,1,3,2,4,0,0,0,0,0
4637.0913120081,104.613669014357,150,11.0363047281608,11.3251928125683,-0.0364030340621002,0,1,0,4,6,0,0,0,0,0
4640.12874084779,80.1374099083812,0,26.2310666639886,26.9177441049044,-0.0865416631415643,0,1,2,5,6,0,0,0,0,0
