"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","segments"
79.4969721923193,72.2297182224608,0,16.3418751708259,16.6926257923026,-0.000550738348112881,0,1,2,9,9,0,0,0,0,0,1
79.5317224847478,50.2456680978323,150,6.35073129149686,6.48704211623875,-0.000218564480424368,0,1,0,9,9,0,0,0,0,0,1
376.771931727497,24.5488593893807,0,18.797990411773,20.8044145252834,0.308951794151588,0,1,2,15,15,0,0,0,0,0,2
384.246832699726,74.2166387964228,150,4.94817477283894,5.47630464770855,0.081319396658637,0,1,0,15,15,0,0,0,0,0,2
555.927526153723,101.400386298069,150,41.5944842654112,41.3589240466939,-0.950040420950888,0,1,0,11,11,0,0,0,0,0,3
580.386608910584,79.7863221250609,0,80.8328876821008,80.3750655916776,-1.84634290204605,0,1,2,11,11,0,0,0,0,0,3
820.045957677589,217.430750077562,0,0.352268638827852,0.0853661459909772,0.00259370270056506,0,1,2,5,5,0,0,0,0,0,4
899.899398701524,225.876375879433,150,6.48389771309821,5.06974159268765,0.154076453273281,0,1,0,5,5,0,0,0,0,0,4
1633.12850316952,98.4967962878278,0,6.01635494631623,6.15548935685656,-0.266747586645162,0,1,2,17,17,0,0,0,0,0,5
1661.41230784181,61.8916380449303,150,26.4351713171914,27.0464302321939,-1.17205771947747,0,1,0,17,17,0,0,0,0,0,5
1744.24280096743,270.896855361358,0,3.1975287708872,2.7511470102065,-0.0630576816085682,0,1,2,23,25,0,0,0,0,0,5
1805.3990249165,262.423656750049,150,17.7157387191013,15.2426252671993,-0.349349091793193,0,1,0,23,25,0,0,0,0,0,5
1844.51110851931,88.15208260542,0,56.5417960966609,47.675390063073,2.08727953632329,0,1,2,4,4,0,0,0,0,0,5
1911.27856012993,103.084049097487,150,106.618250820018,89.8992440615992,3.93591302358038,0,1,0,4,4,0,0,0,0,0,5
2174.28116377383,307.157309060039,150,12.6038165262014,14.0578414079319,-1.28265303265271,0,1,0,19,19,0,2,300,150,23.1280821512781,6
2177.84814319825,300,163.742897229544,13.3791283765049,64.4766417969849,13.6711145992554,0,1,3,3,19,0,2,300,150,13.0989709498544,6
2372.79528831454,105.960337711416,150,33.6460607106366,30.7996319489213,-4.25335270487573,0,1,0,18,18,0,0,0,0,0,7
2433.02202421612,249.790956984198,150,23.1672320609029,22.6108966707882,0.309974572199689,0,1,0,12,12,0,0,0,0,0,7
2442.11284778227,56.0594470064021,0,78.7339145087749,72.0730070982167,-9.95306879813936,0,1,2,18,18,0,0,0,0,0,7
2459.40575282589,261.564322678435,0,10.1311051159291,9.88782498471388,0.135558914560823,0,1,2,12,12,0,0,0,0,0,7
2514.70902948851,300,228.651014977926,110.759581791383,880.521203976257,-33.2013296251592,0,1,3,2,13,0,2,300,150,1.97146765546387,7
2518.04856279978,273.833633699799,150,86.5137030718393,98.7764630642231,-1.41138844640606,0,1,0,13,13,0,2,300,150,6.12070205893167,7
2524.51821567784,216.887481925816,0,48.0714145594507,54.8852253202517,-0.784224217581131,0,1,2,13,13,0,0,0,0,0,7
2738.71836896378,148.537023805712,150,11.6152128073899,13.6852449899747,1.77674138403247,0,1,0,7,7,0,0,0,0,0,8
2770.83750687029,74.7851631060543,0,47.9634342768278,45.6495302452102,0.890897070458992,0,1,2,19,20,0,0,0,0,0,8
2785.35075686827,229.669664800724,0,40.5570390509458,47.7849403451601,6.20386636093162,0,1,2,7,7,0,0,0,0,0,8
2806.89032822932,87.0577438686214,150,26.9670637747738,25.6660845148371,0.500898615688532,0,1,0,20,20,0,0,0,0,0,8
2830.87528758069,284.897380202572,0,44.7953115981231,42.8501814593818,-0.545088662668018,0,1,2,8,8,0,4,300,0,35.4415816951192,8
2864.05880739137,276.232458439098,150,21.8818356621197,20.9316581401834,-0.266268206275399,0,1,0,8,8,0,0,0,0,0,8
2884.04987319158,108.282904498314,0,15.5085903743316,16.119032928344,0.634884750939059,0,1,2,10,10,0,0,0,0,0,8
2908.4466362812,147.081537954321,150,4.0828013823761,4.24351676319469,0.167147741546541,0,1,0,10,10,0,0,0,0,0,8
3094.70620543222,153.550230213213,0,106.650636431851,100.49707919374,6.8359610495843,0,1,2,14,14,0,0,0,0,0,9
3144.52805531791,185.761766241068,150,55.3125237434698,52.1211011523464,3.54535288586687,0,1,0,14,14,0,0,0,0,0,9
3193.32741170599,82.0064139616636,0,13.8799737147317,14.1855004421333,-1.38464020239925,0,1,2,3,3,0,0,0,0,0,9
3240.34675557196,29.5136922783318,150,34.2033931911402,34.9564521033083,-3.41211565595011,0,1,0,3,3,0,0,0,0,0,9
3644.61191818197,164.185124032804,0,47.2769265367999,50.0536432957946,0.589244568799607,0,1,2,16,16,0,0,0,0,0,10
3652.17841148298,201.379149906732,150,26.4697989996708,28.0244159429122,0.329917056372073,0,1,0,16,16,0,0,0,0,0,10
4011.22559775295,43.110021038833,0,7.82740548558636,7.05838142222428,0.0333177076236371,0,1,2,21,22,0,0,0,0,0,11
4060.81245188462,45.2543133370163,150,20.939195662545,18.881935057708,0.0891228368944147,0,1,0,21,22,0,0,0,0,0,11
4329.2948085949,208.785014721219,0,9.20600308102136,11.0291793915724,0.433078600642819,0,1,2,6,6,0,0,0,0,0,12
4344.83282945318,277.701437465314,150,1.72364529378019,2.0649988026939,0.0810836959975694,0,1,0,6,6,0,0,0,0,0,12
4402.50469170941,67.2777036276221,150,65.8290262658446,66.8622895551671,8.48909254229376,0,1,0,1,1,0,0,0,0,0,12
4458.28762638645,126.558638129554,0,34.9264494335551,35.4746620217802,4.50400256244654,0,1,2,1,1,0,0,0,0,0,12
4728.15559774145,44.693541393725,0,19.8084587109652,24.2007046542853,2.09420248770331,0,1,2,2,2,0,0,0,0,0,13
4759.7070531831,123.499547221739,150,6.98922244454562,8.53895769391793,0.73891570931093,0,1,0,2,2,0,0,0,0,0,13
